mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,filename,label,class
-257.4696,127.9267,-50.500507,-12.831759,-25.915855,10.059435,-5.305472,16.975714,12.050346,9.449893,6.2028456,12.283359,-0.0106571345,-13.618609,2.0654976,-5.7699823,0.4083207,-4.4639144,4.685604,0.8996318,-0.34087548,-1.7016503,1.0153569,0.17008342,-7.0989356,5.2296414,-2.1843765,3.8741908,3.3274555,0.99227405,-2.2723656,2.008386,5.4705687,2.1123817,6.079512,-1.469984,1.3347372,-0.4964056,2.68399,1.2468429,dog_barking_9.wav,1,dog
-370.6647,108.182,-12.328554,-16.247162,-29.636581,-23.469797,-15.1200695,-8.582116,-19.011564,0.566537,2.1418798,-7.5516267,1.0130148,6.6227484,13.31033,2.3107624,-2.8496335,-3.0496767,-1.4647815,-3.7554018,-1.5519974,-0.8628853,-5.4208198,-4.0153418,-1.7194186,1.6578182,-0.4078365,3.8255887,2.720259,-0.64569783,-0.6336071,0.11336819,1.326229,0.4276912,2.2748723,-1.3384293,-3.657264,-3.3650916,-1.1663928,-0.20705551,dog_barking_90.wav,1,dog
-325.27316,103.97023,-21.56122,-17.586332,-31.25449,-16.881603,-17.99091,-7.8517456,-14.50459,0.73022556,-0.5592323,-6.50877,0.9650206,-0.33331215,8.9436035,1.259161,-0.15262094,-1.7160945,-3.422792,-5.4708276,-2.640913,-2.004679,-3.7412891,-2.9416206,-2.296254,1.4993306,-3.1208935,2.4647148,2.727046,1.0502281,0.76488554,0.100412056,0.5950603,-0.99849147,0.9998358,-2.3946555,-1.8793662,-1.8487276,-0.1071789,0.8232035,dog_barking_91.wav,1,dog
-459.47745,75.737816,-29.410168,-16.370705,-16.049578,-8.856241,-16.523798,-13.510758,-11.546548,-4.719157,-2.7324855,-3.6232426,-1.6329178,-6.353855,-9.363625,-9.084906,-4.1918244,-8.81673,-5.948398,-2.0572739,1.494492,2.7549233,1.2881538,3.1156943,-0.9070488,-0.6634805,-0.2746865,0.6227441,0.18408063,-0.18577315,-0.29757166,-0.03874338,0.94054675,-0.64693266,-0.309349,0.62838656,-0.045874592,0.25382778,3.284493,0.30728027,dog_barking_92.wav,1,dog
-439.36914,70.109055,-17.073982,-15.359525,-15.262439,-9.093532,-13.239971,-11.787964,-10.678432,-5.1731453,-3.764231,-5.0519776,-1.6974648,-3.7932448,-8.34722,-9.115264,-5.765246,-9.612323,-6.6245008,-3.1992748,-0.45815778,2.39638,1.4962896,1.6521603,-0.79086685,-0.2786203,-0.06642903,0.49170616,-0.11940737,-1.4507478,-1.8555752,-0.8529025,-0.20768534,-1.3267726,-0.9851002,-0.2861459,1.0854166,2.2225072,3.8190453,0.7295383,dog_barking_93.wav,1,dog
-223.02068,107.27575,-81.527405,13.933773,11.41924,18.736584,-39.2812,-14.658345,21.04545,17.81714,1.7220253,-3.7902124,-1.4882263,-15.437522,15.266011,3.2227519,-3.1754308,17.077314,-4.120096,-15.602604,-6.2214084,6.979466,7.815105,-3.5819778,9.210452,0.65375173,-10.779364,4.029774,-3.687998,0.6686666,8.780295,2.6405807,-3.8730993,-0.23223406,0.16605334,-0.3178807,1.2310753,0.95461285,2.262015,-8.191384,dog_barking_94.wav,1,dog
-371.25208,107.10987,-21.524818,-15.304811,-25.919518,6.309855,-12.511462,4.9744134,-8.552173,-11.081046,-0.1594181,4.745308,5.2545657,-0.26443183,12.754022,-5.728222,-5.256141,-4.620013,-1.9075736,0.13874441,-8.51221,-2.885742,1.8665172,1.2002782,-0.1403645,1.2409843,-3.0836463,1.2193104,-0.53535146,0.31476358,2.545451,0.2573489,1.352886,-1.3761678,1.1029632,1.155027,2.0203032,-0.17881419,0.2782938,2.2650914,dog_barking_95.wav,1,dog
-390.1867,90.86908,16.403969,-12.109167,-3.6002035,11.291439,3.0667996,0.14351854,2.1013427,7.6739807,8.5736685,7.8573294,11.175924,8.580757,5.991029,-0.4195329,-2.3807335,0.36509463,1.3513688,1.1154485,0.5867069,2.7971644,4.2179117,3.4221287,2.283483,1.7872834,1.0088291,1.2359029,0.7572361,0.43224615,1.4280267,1.8186178,1.4113879,1.4468193,1.8374755,1.3891873,1.5633916,-0.39115253,-0.89322674,0.36523283,dog_barking_96.wav,1,dog
-347.78732,136.34546,-7.5200915,-36.32084,-33.045807,-18.251537,-29.227613,-20.666782,-4.3934016,-5.4585977,-1.4614085,-3.4003637,-12.441378,-10.445882,-2.3513074,0.015491931,-1.5041809,-6.4802747,-3.1404226,-6.7575703,-11.322969,-6.444361,-7.6867123,-7.4571724,-4.834027,-0.80998564,1.1040696,-0.94718117,-3.0458908,-3.1701617,-4.666465,-4.205206,-1.4173948,-3.9775455,-2.5495899,-0.7770017,-1.3808597,0.83038855,1.5470037,-0.84547216,dog_barking_97.wav,1,dog
-203.01003,141.66675,-21.783974,28.379522,-6.071016,8.769521,-8.6721,9.906444,-9.169058,11.158686,13.893345,-4.7096353,14.033772,1.4770178,10.129088,9.794667,7.1466584,3.8492486,5.57273,-0.36412683,0.41897652,0.5015342,-2.7754564,4.770925,1.0428748,6.8406653,1.7616322,1.3954828,-1.62683,-1.7626619,3.1426418,-0.41102913,0.70916295,-0.520431,1.5345424,0.020011988,1.7456981,0.5051467,-1.532085,-0.90738344,dog_barking_98.wav,1,dog
-191.7659,161.60005,-19.940765,2.3144267,-19.987654,10.330546,-17.037447,4.126263,-1.239658,-2.099361,2.561228,1.3787597,7.671079,-1.8233578,7.1760798,9.075305,15.459163,2.9677448,3.9842553,5.4693975,3.3044708,4.639478,3.6027892,5.071589,2.0081034,4.833851,0.26726833,3.7053695,0.143601,-0.65015155,0.33675018,0.21785632,1.0770116,-0.54282135,1.3392979,0.00091186387,1.1131438,-2.4200375,1.7609202,0.18547526,dog_barking_99.wav,1,dog
